lat,lon
43.563,-102.188
43.563,-102.063
43.563,-101.938
43.563,-101.813
43.563,-101.688
43.563,-101.563
43.563,-101.438
43.563,-101.313
43.563,-101.188
43.563,-101.063
43.563,-100.938
43.563,-100.813
43.563,-100.688
43.563,-100.563
43.563,-100.438
43.563,-100.313
43.563,-100.188
43.563,-100.063
43.563,-99.938
43.563,-99.813
43.563,-99.688
43.563,-99.563
43.563,-99.438
43.563,-99.313
43.563,-99.188
43.563,-99.063
43.563,-98.938
43.563,-98.813
43.563,-98.688
43.563,-98.563
43.563,-98.438
43.563,-98.313
43.563,-98.188
43.563,-98.063
43.563,-97.938
43.563,-97.813
43.563,-97.688
43.563,-97.563
43.563,-97.438
43.563,-97.313
43.563,-97.188
43.563,-97.063
43.563,-96.938
43.563,-96.813
43.563,-96.688
43.563,-96.563
43.563,-96.438
43.563,-96.313
43.563,-96.188
43.563,-96.063
43.563,-95.938
43.563,-95.813
43.563,-95.688
43.563,-95.563
43.563,-95.438
43.563,-95.313
43.563,-95.188
43.563,-95.063
43.563,-94.938
43.563,-94.813
43.563,-94.688
43.563,-94.563
43.563,-94.438
43.563,-94.313
43.563,-94.188
43.563,-94.063
43.563,-93.938
43.563,-93.813
43.563,-93.688
43.563,-93.563
43.563,-93.438
43.563,-93.313
43.563,-93.188
43.563,-93.063
43.563,-92.938
43.563,-92.813
43.563,-92.688
43.563,-92.563
43.563,-92.438
43.563,-92.313
43.563,-92.188
43.563,-92.063
43.563,-91.938
43.563,-91.813
43.563,-91.688
43.563,-91.563
43.563,-91.438
43.563,-91.313
43.563,-91.188
43.563,-91.063
43.563,-90.938
43.563,-90.813
43.563,-90.688
43.563,-90.563
43.563,-90.438
43.563,-90.313
43.563,-90.188
43.563,-90.063
43.563,-89.938
43.563,-89.813
43.563,-89.688
43.563,-89.563
43.563,-89.438
43.563,-89.313
43.563,-89.188
43.563,-89.063
43.563,-88.938
43.563,-88.813
43.563,-88.688
43.563,-88.563
43.563,-88.438
43.563,-88.313
43.563,-88.188
43.563,-88.063
43.563,-87.938
43.563,-87.813
43.563,-87.688
43.563,-87.563
43.563,-87.438
43.563,-87.313
43.563,-87.188
43.563,-87.063
43.563,-86.938
43.563,-86.813
43.563,-86.688
43.563,-86.563
43.563,-86.438
43.563,-86.313
43.563,-86.188
43.563,-86.063
43.563,-85.938
43.563,-85.813
43.563,-85.688
43.563,-85.563
43.563,-85.438
43.563,-85.313
43.563,-85.188
43.563,-85.063
43.563,-84.938
43.563,-84.813
43.563,-84.688
43.563,-84.563
43.563,-84.438
43.563,-84.313
43.563,-84.188
43.563,-84.063
43.563,-83.938
43.563,-83.813
43.563,-83.688
43.563,-83.563
43.563,-83.438
43.563,-83.313
43.563,-83.188
43.563,-83.063
43.563,-82.938
43.563,-82.813
43.563,-82.688
43.563,-82.563
43.563,-82.438
43.563,-82.313
43.563,-82.188
43.563,-82.063
43.563,-81.938
43.563,-81.813
43.563,-81.688
43.563,-81.563
43.563,-81.438
43.563,-81.313
43.563,-81.188
43.563,-81.063
43.563,-80.938
43.563,-80.813
43.563,-80.688
43.563,-80.563
43.563,-80.438
43.563,-80.313
43.563,-80.188
43.563,-80.063
43.563,-79.938
43.563,-79.813
43.563,-79.688
43.563,-79.563
43.563,-79.438
43.563,-79.313
43.563,-79.188
43.563,-79.063
43.563,-78.938
43.563,-78.813
43.563,-78.688
43.563,-78.563
43.563,-78.438
43.563,-78.313
43.563,-78.188
43.563,-78.063
43.563,-77.938
43.563,-77.813
43.563,-77.688
43.563,-77.563
43.563,-77.438
43.563,-77.313
43.563,-77.188
43.563,-77.063
43.563,-76.938
43.563,-76.813
43.563,-76.688
43.563,-76.563
43.563,-76.438
43.563,-76.313
43.563,-76.188
43.563,-76.063
43.563,-75.938
43.563,-75.813
43.563,-75.688
43.563,-75.563
43.563,-75.438
43.563,-75.313
43.563,-75.188
43.563,-75.063
43.563,-74.938
43.563,-74.813
43.563,-74.688
43.563,-74.563
43.563,-74.438
43.563,-74.313
43.563,-74.188
43.563,-74.063
43.563,-73.938
43.563,-73.813
43.563,-73.688
43.563,-73.563
43.563,-73.438
43.563,-73.313
43.563,-73.188
43.563,-73.063
43.563,-72.938
43.563,-72.813
43.563,-72.688
43.563,-72.563
43.563,-72.438
43.563,-72.313
43.563,-72.188
43.563,-72.063
43.563,-71.938
43.563,-71.813
43.563,-71.688
43.563,-71.563
43.563,-71.438
43.563,-71.313
43.563,-71.188
43.563,-71.063
43.563,-70.938
43.563,-70.813
43.563,-70.688
43.563,-70.563
43.563,-70.438
43.563,-70.313
43.438,-124.188
43.438,-124.063
43.438,-123.938
43.438,-123.813
43.438,-123.688
43.438,-123.563
43.438,-123.438
43.438,-123.313
43.438,-123.188
43.438,-123.063
43.438,-122.938
43.438,-122.813
43.438,-122.688
43.438,-122.563
43.438,-122.438
43.438,-122.313
43.438,-122.188
43.438,-122.063
43.438,-121.938
43.438,-121.813
43.438,-121.688
43.438,-121.563
43.438,-121.438
43.438,-121.313
43.438,-121.188
43.438,-121.063
43.438,-120.938
43.438,-120.813
43.438,-120.688
43.438,-120.563
43.438,-120.438
43.438,-120.313
43.438,-120.188
43.438,-120.063
43.438,-119.938
43.438,-119.813
43.438,-119.688
43.438,-119.563
43.438,-119.438
43.438,-119.313
43.438,-119.188
43.438,-119.063
43.438,-118.938
43.438,-118.813
43.438,-118.688
43.438,-118.563
43.438,-118.438
43.438,-118.313
43.438,-118.188
43.438,-118.063
43.438,-117.938
43.438,-117.813
43.438,-117.688
43.438,-117.563
43.438,-117.438
43.438,-117.313
43.438,-117.188
43.438,-117.063
43.438,-116.938
43.438,-116.813
43.438,-116.688
43.438,-116.563
43.438,-116.438
43.438,-116.313
43.438,-116.188
43.438,-116.063
43.438,-115.938
43.438,-115.813
43.438,-115.688
43.438,-115.563
43.438,-115.438
43.438,-115.313
43.438,-115.188
43.438,-115.063
43.438,-114.938
43.438,-114.813
43.438,-114.688
43.438,-114.563
43.438,-114.438
43.438,-114.313
43.438,-114.188
43.438,-114.063
43.438,-113.938
43.438,-113.813
43.438,-113.688
43.438,-113.563
43.438,-113.438
43.438,-113.313
43.438,-113.188
43.438,-113.063
43.438,-112.938
43.438,-112.813
43.438,-112.688
43.438,-112.563
43.438,-112.438
43.438,-112.313
43.438,-112.188
43.438,-112.063
43.438,-111.938
43.438,-111.813
43.438,-111.688
43.438,-111.563
43.438,-111.438
43.438,-111.313
43.438,-111.188
43.438,-111.063
43.438,-110.938
43.438,-110.813
43.438,-110.688
43.438,-110.563
43.438,-110.438
43.438,-110.313
43.438,-110.188
43.438,-110.063
43.438,-109.938
43.438,-109.813
43.438,-109.688
43.438,-109.563
43.438,-109.438
43.438,-109.313
43.438,-109.188
43.438,-109.063
43.438,-108.938
43.438,-108.813
43.438,-108.688
43.438,-108.563
43.438,-108.438
43.438,-108.313
43.438,-108.188
43.438,-108.063
43.438,-107.938
43.438,-107.813
43.438,-107.688
43.438,-107.563
43.438,-107.438
43.438,-107.313
43.438,-107.188
43.438,-107.063
43.438,-106.938
43.438,-106.813
43.438,-106.688
43.438,-106.563
43.438,-106.438
43.438,-106.313
43.438,-106.188
43.438,-106.063
43.438,-105.938
43.438,-105.813
43.438,-105.688
43.438,-105.563
43.438,-105.438
43.438,-105.313
43.438,-105.188
43.438,-105.063
43.438,-104.938
43.438,-104.813
43.438,-104.688
43.438,-104.563
43.438,-104.438
43.438,-104.313
43.438,-104.188
43.438,-104.063
43.438,-103.938
43.438,-103.813
43.438,-103.688
43.438,-103.563
43.438,-103.438
43.438,-103.313
43.438,-103.188
43.438,-103.063
43.438,-102.938
43.438,-102.813
43.438,-102.688
43.438,-102.563
43.438,-102.438
43.438,-102.313
43.438,-102.188
43.438,-102.063
43.438,-101.938
43.438,-101.813
43.438,-101.688
43.438,-101.563
43.438,-101.438
43.438,-101.313
43.438,-101.188
43.438,-101.063
43.438,-100.938
43.438,-100.813
43.438,-100.688
43.438,-100.563
43.438,-100.438
43.438,-100.313
43.438,-100.188
43.438,-100.063
43.438,-99.938
43.438,-99.813
43.438,-99.688
43.438,-99.563
43.438,-99.438
43.438,-99.313
43.438,-99.188
43.438,-99.063
43.438,-98.938
43.438,-98.813
43.438,-98.688
43.438,-98.563
43.438,-98.438
43.438,-98.313
43.438,-98.188
43.438,-98.063
43.438,-97.938
43.438,-97.813
43.438,-97.688
43.438,-97.563
43.438,-97.438
43.438,-97.313
43.438,-97.188
43.438,-97.063
43.438,-96.938
43.438,-96.813
43.438,-96.688
43.438,-96.563
43.438,-96.438
43.438,-96.313
43.438,-96.188
43.438,-96.063
43.438,-95.938
43.438,-95.813
43.438,-95.688
43.438,-95.563
43.438,-95.438
43.438,-95.313
43.438,-95.188
43.438,-95.063
43.438,-94.938
43.438,-94.813
43.438,-94.688
43.438,-94.563
43.438,-94.438
43.438,-94.313
43.438,-94.188
43.438,-94.063
43.438,-93.938
43.438,-93.813
43.438,-93.688
43.438,-93.563
43.438,-93.438
43.438,-93.313
43.438,-93.188
43.438,-93.063
43.438,-92.938
43.438,-92.813
43.438,-92.688
43.438,-92.563
43.438,-92.438
43.438,-92.313
43.438,-92.188
43.438,-92.063
43.438,-91.938
43.438,-91.813
43.438,-91.688
43.438,-91.563
43.438,-91.438
43.438,-91.313
43.438,-91.188
43.438,-91.063
43.438,-90.938
43.438,-90.813
43.438,-90.688
43.438,-90.563
43.438,-90.438
43.438,-90.313
43.438,-90.188
43.438,-90.063
43.438,-89.938
43.438,-89.813
43.438,-89.688
43.438,-89.563
43.438,-89.438
43.438,-89.313
43.438,-89.188
43.438,-89.063
43.438,-88.938
43.438,-88.813
43.438,-88.688
43.438,-88.563
43.438,-88.438
43.438,-88.313
43.438,-88.188
43.438,-88.063
43.438,-87.938
43.438,-87.813
43.438,-87.688
43.438,-87.563
43.438,-87.438
43.438,-87.313
43.438,-87.188
43.438,-87.063
43.438,-86.938
43.438,-86.813
43.438,-86.688
43.438,-86.563
43.438,-86.438
43.438,-86.313
43.438,-86.188
43.438,-86.063
43.438,-85.938
43.438,-85.813
43.438,-85.688
43.438,-85.563
43.438,-85.438
43.438,-85.313
43.438,-85.188
43.438,-85.063
43.438,-84.938
43.438,-84.813
43.438,-84.688
43.438,-84.563
43.438,-84.438
43.438,-84.313
43.438,-84.188
43.438,-84.063
43.438,-83.938
43.438,-83.813
43.438,-83.688
43.438,-83.563
43.438,-83.438
43.438,-83.313
43.438,-83.188
43.438,-83.063
43.438,-82.938
43.438,-82.813
43.438,-82.688
43.438,-82.563
43.438,-82.438
43.438,-82.313
43.438,-82.188
43.438,-82.063
43.438,-81.938
43.438,-81.813
43.438,-81.688
43.438,-81.563
43.438,-81.438
43.438,-81.313
43.438,-81.188
43.438,-81.063
43.438,-80.938
43.438,-80.813
43.438,-80.688
43.438,-80.563
43.438,-80.438
43.438,-80.313
43.438,-80.188
43.438,-80.063
43.438,-79.938
43.438,-79.813
43.438,-79.688
43.438,-79.563
43.438,-79.438
43.438,-79.313
43.438,-79.188
43.438,-79.063
43.438,-78.938
43.438,-78.813
43.438,-78.688
43.438,-78.563
43.438,-78.438
43.438,-78.313
43.438,-78.188
43.438,-78.063
43.438,-77.938
43.438,-77.813
43.438,-77.688
43.438,-77.563
43.438,-77.438
43.438,-77.313
43.438,-77.188
43.438,-77.063
43.438,-76.938
43.438,-76.813
43.438,-76.688
43.438,-76.563
43.438,-76.438
43.438,-76.313
43.438,-76.188
43.438,-76.063
43.438,-75.938
43.438,-75.813
43.438,-75.688
43.438,-75.563
43.438,-75.438
43.438,-75.313
43.438,-75.188
43.438,-75.063
43.438,-74.938
43.438,-74.813
43.438,-74.688
43.438,-74.563
43.438,-74.438
43.438,-74.313
43.438,-74.188
43.438,-74.063
43.438,-73.938
43.438,-73.813
43.438,-73.688
43.438,-73.563
43.438,-73.438
43.438,-73.313
43.438,-73.188
43.438,-73.063
43.438,-72.938
43.438,-72.813
43.438,-72.688
43.438,-72.563
43.438,-72.438
43.438,-72.313
43.438,-72.188
43.438,-72.063
43.438,-71.938
43.438,-71.813
43.438,-71.688
43.438,-71.563
43.438,-71.438
43.438,-71.313
43.438,-71.188
43.438,-71.063
43.438,-70.938
43.438,-70.813
43.438,-70.688
43.438,-70.563
43.438,-70.438
43.313,-124.313
43.313,-124.188
43.313,-124.063
43.313,-123.938
43.313,-123.813
43.313,-123.688
43.313,-123.563
43.313,-123.438
43.313,-123.313
43.313,-123.188
43.313,-123.063
43.313,-122.938
43.313,-122.813
43.313,-122.688
43.313,-122.563
43.313,-122.438
43.313,-122.313
43.313,-122.188
43.313,-122.063
43.313,-121.938
43.313,-121.813
43.313,-121.688
43.313,-121.563
43.313,-121.438
43.313,-121.313
43.313,-121.188
43.313,-121.063
43.313,-120.938
43.313,-120.813
43.313,-120.688
43.313,-120.563
43.313,-120.438
43.313,-120.313
43.313,-120.188
43.313,-120.063
43.313,-119.938
43.313,-119.813
43.313,-119.688
43.313,-119.563
43.313,-119.438
43.313,-119.313
43.313,-119.188
43.313,-119.063
43.313,-118.938
43.313,-118.813
43.313,-118.688
43.313,-118.563
43.313,-118.438
43.313,-118.313
43.313,-118.188
43.313,-118.063
43.313,-117.938
43.313,-117.813
43.313,-117.688
43.313,-117.563
43.313,-117.438
43.313,-117.313
43.313,-117.188
43.313,-117.063
43.313,-116.938
43.313,-116.813
43.313,-116.688
43.313,-116.563
43.313,-116.438
43.313,-116.313
43.313,-116.188
43.313,-116.063
43.313,-115.938
43.313,-115.813
43.313,-115.688
43.313,-115.563
43.313,-115.438
43.313,-115.313
43.313,-115.188
43.313,-115.063
43.313,-114.938
43.313,-114.813
43.313,-114.688
43.313,-114.563
43.313,-114.438
43.313,-114.313
43.313,-114.188
43.313,-114.063
43.313,-113.938
43.313,-113.813
43.313,-113.688
43.313,-113.563
43.313,-113.438
43.313,-113.313
43.313,-113.188
43.313,-113.063
43.313,-112.938
43.313,-112.813
43.313,-112.688
43.313,-112.563
43.313,-112.438
43.313,-112.313
43.313,-112.188
43.313,-112.063
43.313,-111.938
43.313,-111.813
43.313,-111.688
43.313,-111.563
43.313,-111.438
43.313,-111.313
43.313,-111.188
43.313,-111.063
43.313,-110.938
43.313,-110.813
43.313,-110.688
43.313,-110.563
43.313,-110.438
43.313,-110.313
43.313,-110.188
43.313,-110.063
43.313,-109.938
43.313,-109.813
43.313,-109.688
43.313,-109.563
43.313,-109.438
43.313,-109.313
43.313,-109.188
43.313,-109.063
43.313,-108.938
43.313,-108.813
43.313,-108.688
43.313,-108.563
43.313,-108.438
43.313,-108.313
43.313,-108.188
43.313,-108.063
43.313,-107.938
43.313,-107.813
43.313,-107.688
43.313,-107.563
43.313,-107.438
43.313,-107.313
43.313,-107.188
43.313,-107.063
43.313,-106.938
43.313,-106.813
43.313,-106.688
43.313,-106.563
43.313,-106.438
43.313,-106.313
43.313,-106.188
43.313,-106.063
43.313,-105.938
43.313,-105.813
43.313,-105.688
43.313,-105.563
43.313,-105.438
43.313,-105.313
43.313,-105.188
43.313,-105.063
43.313,-104.938
43.313,-104.813
43.313,-104.688
43.313,-104.563
43.313,-104.438
43.313,-104.313
43.313,-104.188
43.313,-104.063
43.313,-103.938
43.313,-103.813
43.313,-103.688
43.313,-103.563
43.313,-103.438
43.313,-103.313
43.313,-103.188
43.313,-103.063
43.313,-102.938
43.313,-102.813
43.313,-102.688
43.313,-102.563
43.313,-102.438
43.313,-102.313
43.313,-102.188
43.313,-102.063
43.313,-101.938
43.313,-101.813
43.313,-101.688
43.313,-101.563
43.313,-101.438
43.313,-101.313
43.313,-101.188
43.313,-101.063
43.313,-100.938
43.313,-100.813
43.313,-100.688
43.313,-100.563
43.313,-100.438
43.313,-100.313
43.313,-100.188
43.313,-100.063
43.313,-99.938
43.313,-99.813
43.313,-99.688
43.313,-99.563
43.313,-99.438
43.313,-99.313
43.313,-99.188
43.313,-99.063
43.313,-98.938
43.313,-98.813
43.313,-98.688
43.313,-98.563
43.313,-98.438
43.313,-98.313
43.313,-98.188
43.313,-98.063
43.313,-97.938
43.313,-97.813
43.313,-97.688
43.313,-97.563
43.313,-97.438
43.313,-97.313
43.313,-97.188
43.313,-97.063
43.313,-96.938
43.313,-96.813
43.313,-96.688
43.313,-96.563
43.313,-96.438
43.313,-96.313
43.313,-96.188
43.313,-96.063
43.313,-95.938
43.313,-95.813
43.313,-95.688
43.313,-95.563
43.313,-95.438
43.313,-95.313
43.313,-95.188
43.313,-95.063
43.313,-94.938
43.313,-94.813
43.313,-94.688
43.313,-94.563
43.313,-94.438
43.313,-94.313
43.313,-94.188
43.313,-94.063
43.313,-93.938
43.313,-93.813
43.313,-93.688
43.313,-93.563
43.313,-93.438
43.313,-93.313
43.313,-93.188
43.313,-93.063
43.313,-92.938
43.313,-92.813
43.313,-92.688
43.313,-92.563
43.313,-92.438
43.313,-92.313
43.313,-92.188
43.313,-92.063
43.313,-91.938
43.313,-91.813
43.313,-91.688
43.313,-91.563
43.313,-91.438
43.313,-91.313
43.313,-91.188
43.313,-91.063
43.313,-90.938
43.313,-90.813
43.313,-90.688
43.313,-90.563
43.313,-90.438
43.313,-90.313
43.313,-90.188
43.313,-90.063
43.313,-89.938
43.313,-89.813
43.313,-89.688
43.313,-89.563
43.313,-89.438
43.313,-89.313
43.313,-89.188
43.313,-89.063
43.313,-88.938
43.313,-88.813
43.313,-88.688
43.313,-88.563
43.313,-88.438
43.313,-88.313
43.313,-88.188
43.313,-88.063
43.313,-87.938
43.313,-87.813
43.313,-87.688
43.313,-87.563
43.313,-87.438
43.313,-87.313
43.313,-87.188
43.313,-87.063
43.313,-86.938
43.313,-86.813
43.313,-86.688
43.313,-86.563
43.313,-86.438
43.313,-86.313
43.313,-86.188
43.313,-86.063
43.313,-85.938
43.313,-85.813
43.313,-85.688
43.313,-85.563
43.313,-85.438
43.313,-85.313
43.313,-85.188
43.313,-85.063
43.313,-84.938
43.313,-84.813
43.313,-84.688
43.313,-84.563
43.313,-84.438
43.313,-84.313
43.313,-84.188
43.313,-84.063
43.313,-83.938
43.313,-83.813
43.313,-83.688
43.313,-83.563
43.313,-83.438
43.313,-83.313
43.313,-83.188
43.313,-83.063
43.313,-82.938
43.313,-82.813
43.313,-82.688
43.313,-82.563
43.313,-82.438
43.313,-82.313
43.313,-82.188
43.313,-82.063
43.313,-81.938
43.313,-81.813
43.313,-81.688
43.313,-81.563
43.313,-81.438
43.313,-81.313
43.313,-81.188
43.313,-81.063
43.313,-80.938
43.313,-80.813
43.313,-80.688
43.313,-80.563
43.313,-80.438
43.313,-80.313
43.313,-80.188
43.313,-80.063
43.313,-79.938
43.313,-79.813
43.313,-79.688
43.313,-79.563
43.313,-79.438
43.313,-79.313
43.313,-79.188
43.313,-79.063
43.313,-78.938
43.313,-78.813
43.313,-78.688
43.313,-78.563
43.313,-78.438
43.313,-78.313
43.313,-78.188
43.313,-78.063
43.313,-77.938
43.313,-77.813
43.313,-77.688
43.313,-77.563
43.313,-77.438
43.313,-77.313
43.313,-77.188
43.313,-77.063
43.313,-76.938
43.313,-76.813
43.313,-76.688
43.313,-76.563
43.313,-76.438
43.313,-76.313
43.313,-76.188
43.313,-76.063
43.313,-75.938
43.313,-75.813
43.313,-75.688
43.313,-75.563
43.313,-75.438
43.313,-75.313
43.313,-75.188
43.313,-75.063
43.313,-74.938
43.313,-74.813
43.313,-74.688
43.313,-74.563
43.313,-74.438
43.313,-74.313
43.313,-74.188
43.313,-74.063
43.313,-73.938
43.313,-73.813
43.313,-73.688
43.313,-73.563
43.313,-73.438
43.313,-73.313
43.313,-73.188
43.313,-73.063
43.313,-72.938
43.313,-72.813
43.313,-72.688
43.313,-72.563
43.313,-72.438
43.313,-72.313
43.313,-72.188
43.313,-72.063
43.313,-71.938
43.313,-71.813
43.313,-71.688
43.313,-71.563
43.313,-71.438
43.313,-71.313
43.313,-71.188
43.313,-71.063
43.313,-70.938
43.313,-70.813
43.313,-70.688
43.313,-70.563
43.188,-124.313
43.188,-124.188
43.188,-124.063
43.188,-123.938
43.188,-123.813
43.188,-123.688
43.188,-123.563
43.188,-123.438
43.188,-123.313
43.188,-123.188
43.188,-123.063
43.188,-122.938
43.188,-122.813
43.188,-122.688
43.188,-122.563
43.188,-122.438
43.188,-122.313
43.188,-122.188
43.188,-122.063
43.188,-121.938
43.188,-121.813
43.188,-121.688
43.188,-121.563
43.188,-121.438
43.188,-121.313
43.188,-121.188
43.188,-121.063
43.188,-120.938
43.188,-120.813
43.188,-120.688
43.188,-120.563
43.188,-120.438
43.188,-120.313
43.188,-120.188
43.188,-120.063
43.188,-119.938
43.188,-119.813
43.188,-119.688
43.188,-119.563
43.188,-119.438
43.188,-119.313
43.188,-119.188
43.188,-119.063
43.188,-118.938
43.188,-118.813
43.188,-118.688
43.188,-118.563
43.188,-118.438
43.188,-118.313
43.188,-118.188
43.188,-118.063
43.188,-117.938
43.188,-117.813
43.188,-117.688
43.188,-117.563
43.188,-117.438
43.188,-117.313
43.188,-117.188
43.188,-117.063
43.188,-116.938
43.188,-116.813
43.188,-116.688
43.188,-116.563
43.188,-116.438
43.188,-116.313
43.188,-116.188
43.188,-116.063
43.188,-115.938
43.188,-115.813
43.188,-115.688
43.188,-115.563
43.188,-115.438
43.188,-115.313
43.188,-115.188
43.188,-115.063
43.188,-114.938
43.188,-114.813
43.188,-114.688
43.188,-114.563
43.188,-114.438
43.188,-114.313
43.188,-114.188
43.188,-114.063
43.188,-113.938
43.188,-113.813
43.188,-113.688
43.188,-113.563
43.188,-113.438
43.188,-113.313
43.188,-113.188
43.188,-113.063
43.188,-112.938
43.188,-112.813
43.188,-112.688
43.188,-112.563
43.188,-112.438
43.188,-112.313
43.188,-112.188
43.188,-112.063
43.188,-111.938
43.188,-111.813
43.188,-111.688
43.188,-111.563
43.188,-111.438
43.188,-111.313
43.188,-111.188
43.188,-111.063
43.188,-110.938
43.188,-110.813
43.188,-110.688
43.188,-110.563
43.188,-110.438
43.188,-110.313
43.188,-110.188
43.188,-110.063
43.188,-109.938
43.188,-109.813
43.188,-109.688
43.188,-109.563
43.188,-109.438
43.188,-109.313
43.188,-109.188
43.188,-109.063
43.188,-108.938
43.188,-108.813
43.188,-108.688
43.188,-108.563
43.188,-108.438
43.188,-108.313
43.188,-108.188
43.188,-108.063
43.188,-107.938
43.188,-107.813
43.188,-107.688
43.188,-107.563
43.188,-107.438
43.188,-107.313
43.188,-107.188
43.188,-107.063
43.188,-106.938
43.188,-106.813
43.188,-106.688
43.188,-106.563
43.188,-106.438
43.188,-106.313
43.188,-106.188
43.188,-106.063
43.188,-105.938
43.188,-105.813
43.188,-105.688
43.188,-105.563
43.188,-105.438
43.188,-105.313
43.188,-105.188
43.188,-105.063
43.188,-104.938
43.188,-104.813
43.188,-104.688
43.188,-104.563
43.188,-104.438
43.188,-104.313
43.188,-104.188
43.188,-104.063
43.188,-103.938
43.188,-103.813
43.188,-103.688
43.188,-103.563
43.188,-103.438
43.188,-103.313
43.188,-103.188
43.188,-103.063
43.188,-102.938
43.188,-102.813
43.188,-102.688
43.188,-102.563
43.188,-102.438
43.188,-102.313
43.188,-102.188
43.188,-102.063
43.188,-101.938
43.188,-101.813
43.188,-101.688
43.188,-101.563
43.188,-101.438
43.188,-101.313
43.188,-101.188
43.188,-101.063
43.188,-100.938
43.188,-100.813
43.188,-100.688
43.188,-100.563
43.188,-100.438
43.188,-100.313
43.188,-100.188
43.188,-100.063
43.188,-99.938
43.188,-99.813
43.188,-99.688
43.188,-99.563
43.188,-99.438
43.188,-99.313
43.188,-99.188
43.188,-99.063
43.188,-98.938
43.188,-98.813
43.188,-98.688
43.188,-98.563
43.188,-98.438
43.188,-98.313
43.188,-98.188
43.188,-98.063
43.188,-97.938
43.188,-97.813
43.188,-97.688
43.188,-97.563
43.188,-97.438
43.188,-97.313
43.188,-97.188
43.188,-97.063
43.188,-96.938
43.188,-96.813
43.188,-96.688
43.188,-96.563
43.188,-96.438
43.188,-96.313
43.188,-96.188
43.188,-96.063
43.188,-95.938
43.188,-95.813
43.188,-95.688
43.188,-95.563
43.188,-95.438
43.188,-95.313
43.188,-95.188
43.188,-95.063
43.188,-94.938
43.188,-94.813
43.188,-94.688
43.188,-94.563
43.188,-94.438
43.188,-94.313
43.188,-94.188
43.188,-94.063
43.188,-93.938
43.188,-93.813
43.188,-93.688
43.188,-93.563
43.188,-93.438
43.188,-93.313
43.188,-93.188
43.188,-93.063
43.188,-92.938
43.188,-92.813
43.188,-92.688
43.188,-92.563
43.188,-92.438
43.188,-92.313
43.188,-92.188
43.188,-92.063
43.188,-91.938
43.188,-91.813
43.188,-91.688
43.188,-91.563
43.188,-91.438
43.188,-91.313
43.188,-91.188
43.188,-91.063
43.188,-90.938
43.188,-90.813
43.188,-90.688
43.188,-90.563
43.188,-90.438
43.188,-90.313
43.188,-90.188
43.188,-90.063
43.188,-89.938
43.188,-89.813
43.188,-89.688
43.188,-89.563
43.188,-89.438
43.188,-89.313
43.188,-89.188
43.188,-89.063
43.188,-88.938
43.188,-88.813
43.188,-88.688
43.188,-88.563
43.188,-88.438
43.188,-88.313
43.188,-88.188
43.188,-88.063
43.188,-87.938
43.188,-87.813
43.188,-87.688
43.188,-87.563
43.188,-87.438
43.188,-87.313
43.188,-87.188
43.188,-87.063
43.188,-86.938
43.188,-86.813
43.188,-86.688
43.188,-86.563
43.188,-86.438
43.188,-86.313
43.188,-86.188
43.188,-86.063
43.188,-85.938
43.188,-85.813
43.188,-85.688
43.188,-85.563
43.188,-85.438
43.188,-85.313
43.188,-85.188
43.188,-85.063
43.188,-84.938
43.188,-84.813
43.188,-84.688
43.188,-84.563
43.188,-84.438
43.188,-84.313
43.188,-84.188
43.188,-84.063
43.188,-83.938
43.188,-83.813
43.188,-83.688
43.188,-83.563
43.188,-83.438
43.188,-83.313
43.188,-83.188
43.188,-83.063
43.188,-82.938
43.188,-82.813
43.188,-82.688
43.188,-82.563
43.188,-82.438
43.188,-82.313
43.188,-82.188
43.188,-82.063
43.188,-81.938
43.188,-81.813
43.188,-81.688
43.188,-81.563
43.188,-81.438
43.188,-81.313
43.188,-81.188
43.188,-81.063
43.188,-80.938
43.188,-80.813
43.188,-80.688
43.188,-80.563
43.188,-80.438
43.188,-80.313
43.188,-80.188
43.188,-80.063
43.188,-79.938
43.188,-79.813
43.188,-79.688
43.188,-79.563
43.188,-79.438
43.188,-79.313
43.188,-79.188
43.188,-79.063
43.188,-78.938
43.188,-78.813
43.188,-78.688
43.188,-78.563
43.188,-78.438
43.188,-78.313
43.188,-78.188
43.188,-78.063
43.188,-77.938
43.188,-77.813
43.188,-77.688
43.188,-77.563
43.188,-77.438
43.188,-77.313
43.188,-77.188
43.188,-77.063
43.188,-76.938
43.188,-76.813
43.188,-76.688
43.188,-76.563
43.188,-76.438
43.188,-76.313
43.188,-76.188
43.188,-76.063
43.188,-75.938
43.188,-75.813
43.188,-75.688
43.188,-75.563
43.188,-75.438
43.188,-75.313
43.188,-75.188
43.188,-75.063
43.188,-74.938
43.188,-74.813
43.188,-74.688
43.188,-74.563
43.188,-74.438
43.188,-74.313
43.188,-74.188
43.188,-74.063
43.188,-73.938
43.188,-73.813
43.188,-73.688
43.188,-73.563
43.188,-73.438
43.188,-73.313
43.188,-73.188
43.188,-73.063
43.188,-72.938
43.188,-72.813
43.188,-72.688
43.188,-72.563
43.188,-72.438
43.188,-72.313
43.188,-72.188
43.188,-72.063
43.188,-71.938
43.188,-71.813
43.188,-71.688
43.188,-71.563
43.188,-71.438
43.188,-71.313
43.188,-71.188
43.188,-71.063
43.188,-70.938
43.188,-70.813
43.188,-70.688
43.063,-124.438
43.063,-124.313
43.063,-124.188
43.063,-124.063
43.063,-123.938
43.063,-123.813
